tcprimarysectorid,year,GHG_Scope1,GHG_Scope1_Intensity,GHG_Scope2,GHG_Scope2_Intensity,Absolute_Direct_Indirect,Revenue,GHG_Scope1_Disclosure,GHG_Scope2_Disclosure,ticker,Company.Name
325411,2019,24435.922,23.033,23464.621,22.118,27.84,1060.902,Estimated data,Estimated data,USNA,"USANA Health Sciences, Inc."
325411,2018,28752.96904,24.17743738,30309.9612,25.48666148,31.44105154,1189.248,Estimated data,Estimated data,USNA,"USANA Health Sciences, Inc."
452000,2018,26634.64871,12.08677028,99742.3937,45.26297352,30.58957964,2203.62,Estimated data,Estimated data,BNED,"Barnes & Noble Education, Inc."
452000,2019,24850.80561,12.21385877,83413.16911,40.99652475,27.43112615,2034.64,Estimated data,Estimated data,BNED,"Barnes & Noble Education, Inc."
452000,2017,22437.02939,11.97048883,86592.40208,46.19833419,26.35074427,1874.362,Estimated data,Estimated data,BNED,"Barnes & Noble Education, Inc."
452000,2016,22019.43563,12.17869604,77168.50361,42.68100988,23.56691336,1808.029,Estimated data,Estimated data,BNED,"Barnes & Noble Education, Inc."
454000,2017,2328.269607,9.431422153,11511.51612,42.68100988,3.47651833,249.176,Estimated data,Estimated data,PETS,"PetMed Express, Inc."
454000,2016,2213.403876,9.343875844,10016.55012,46.19833419,3.032773919,234.684,Estimated data,Estimated data,PETS,"PetMed Express, Inc."
454000,2019,2613.976104,9.223009411,11715.15584,41.33511106,3.80103592,283.419,Estimated data,Estimated data,PETS,"PetMed Express, Inc."
454000,2018,2547.412479,9.303917015,12463.22304,45.51944133,3.780838672,273.8,Estimated data,Estimated data,PETS,"PetMed Express, Inc."
336300,2018,12142.78966,19.60965668,12582.27464,20.31939059,22.17021779,619.225,Estimated data,Estimated data,FOXF,Fox Factory Holding Corp.
336991,2017,9688.549988,20.3698019,9489.446027,19.95119352,17.60550393,475.633,Estimated data,Estimated data,FOXF,Fox Factory Holding Corp.
336300,2016,7789.772396,19.32576752,7752.595952,19.2335359,13.84056489,403.077,Estimated data,Estimated data,FOXF,Fox Factory Holding Corp.
424900,2016,90597.7426,20.18486378,73027.44324,16.27026184,34.80072992,4488.4,Estimated data,Estimated data,HLF,Herbalife Nutrition Ltd.
424900,2015,93957.69538,23.36625631,71301.57743,14.30557113,31.0167109,4469,Estimated data,Estimated data,HLF,Herbalife Nutrition Ltd.
424900,2014,103136.4213,23.72208762,83175.31623,14.52342247,34.78661941,4958.6,Estimated data,Estimated data,HLF,Herbalife Nutrition Ltd.
424900,2013,112749.4302,21.02432208,69028.81545,15.95470518,34.8201118,4825.31,Estimated data,Estimated data,HLF,Herbalife Nutrition Ltd.
424900,2012,96604.16909,20.79950416,59144.16903,16.77395157,29.83434758,4072.33,Estimated data,Estimated data,HLF,Herbalife Nutrition Ltd.
424900,2017,91060.5272,19.38296379,77976.61153,17.35228926,36.79469846,4427.7,Estimated data,Estimated data,HLF,Herbalife Nutrition Ltd.
424900,2018,94817.58225,20.56610141,84883.92859,17.61108737,40.99906444,4891.8,Estimated data,Estimated data,HLF,Herbalife Nutrition Ltd.
424900,2019,92901.85883,19.04858601,76849.4254,15.75719698,39.53814718,4877.1,Estimated data,Estimated data,HLF,Herbalife Nutrition Ltd.
441000,2019,147700.112,30.19205607,202212.1487,41.33511106,53.44905252,4892.019,Estimated data,Estimated data,CWH,"Camping World Holdings, Inc."
441000,2018,145372.8547,30.46332891,218129.9367,46.19833419,54.39350871,4792.017,Estimated data,Estimated data,CWH,"Camping World Holdings, Inc."
441000,2017,130543.1325,30.33646472,197971.6426,45.51944133,50.36640467,4285.255,Estimated data,Estimated data,CWH,"Camping World Holdings, Inc."
441000,2016,104250.5529,29.56031857,150523.3736,42.68100988,38.49718968,3526.706,Estimated data,Estimated data,CWH,"Camping World Holdings, Inc."
442000,2017,49959.39304,23.40159806,98627.48392,46.19833419,27.42507318,2134.871,Estimated data,Estimated data,RH,RH
442000,2016,50171.84673,23.78933333,90014.50592,42.68100988,25.32264133,2109.006,Estimated data,Estimated data,RH,RH
442000,2018,55658.50352,22.80923554,111075.3572,45.51944133,30.52294857,2440.174,Estimated data,Estimated data,RH,RH
442000,2019,58806.38061,23.46948305,103571.445,41.33511106,30.28108402,2505.653,Estimated data,Estimated data,RH,RH
337121,2019,10174.50428,14.88586598,10467.94306,15.31518325,27.23584509,683.501,Estimated data,Estimated data,HOFT,Hooker Furnishings Corporation
337121,2018,9400.638187,15.14687961,10467.28806,16.86553072,25.2424656,620.632,Estimated data,Estimated data,HOFT,Hooker Furnishings Corporation
337121,2016,3863.634695,15.64230906,3906.006579,15.81385584,9.126665827,246.999,Estimated data,Estimated data,HOFT,Hooker Furnishings Corporation
337121,2017,8906.185007,15.42947306,9880.297531,17.11706914,22.73073794,577.219,Estimated data,Estimated data,HOFT,Hooker Furnishings Corporation
33221A,2017,308927.9939,134.4100217,70956.62546,30.87218302,100.338445,2298.4,Estimated data,Estimated data,EPC,Edgewell Personal Care Company
33221A,2016,339965.3236,143.9311277,67872.08464,28.7350062,99.85603423,2362,Estimated data,Estimated data,EPC,Edgewell Personal Care Company
33221A,2015,346662.3251,143.1778974,72914.93668,30.11520596,94.83551408,2421.2,Estimated data,Estimated data,EPC,Edgewell Personal Care Company
33221A,2018,291143.1113,130.3003541,67278.17147,30.11017341,95.80385407,2234.4,Estimated data,Estimated data,EPC,Edgewell Personal Care Company
33221A,2019,7748,3.619,90947,42.479,64.191,2141,Value derived from data provided in Environmental/CSR,Exact Value from Environmental/CSR,EPC,Edgewell Personal Care Company
611A00,2019,136.71,0.478,3236.779,11.307,9.292,286.27,Value derived from data provided in Environmental/CSR,Exact Value from Environmental/CSR,APEI,"American Public Education, Inc."
611A00,2017,6821.28628,22.7947598,41714.03181,139.3961925,11.68383094,299.248,Estimated data,Estimated data,APEI,"American Public Education, Inc."
611A00,2018,6653.48519,22.35060715,40886.63675,137.3477403,11.76425511,297.687,Estimated data,Estimated data,APEI,"American Public Education, Inc."
611A00,2016,7334.966365,23.42399498,40327.04894,128.7832207,11.59370044,313.139,Estimated data,Estimated data,APEI,"American Public Education, Inc."
452000,2017,45004.18325,12.6922867,155297.7387,43.79778234,47.88353221,3545.79,Estimated data,Estimated data,URBN,"Urban Outfitters, Inc."
452000,2016,43921.57148,12.74887174,140561.8605,40.80011416,43.41996967,3445.134,Estimated data,Estimated data,URBN,"Urban Outfitters, Inc."
452000,2015,42114.56813,12.67335368,132952.4712,40.00880844,36.69726975,3323.08,Estimated data,Estimated data,URBN,"Urban Outfitters, Inc."
452000,2014,38842.47956,12.58418769,130772.5708,42.36770139,34.86276785,3086.61,Estimated data,Estimated data,URBN,"Urban Outfitters, Inc."
452000,2013,35583.57455,12.73147254,101295.4149,36.24255881,31.60093566,2794.93,Estimated data,Estimated data,URBN,"Urban Outfitters, Inc."
452000,2012,32013.30232,12.940942,90942.62539,36.76231926,28.37878355,2473.8,Estimated data,Estimated data,URBN,"Urban Outfitters, Inc."
452000,2018,45753.5473,12.65303378,155401.6831,42.9759628,48.26983476,3616.014,Estimated data,Estimated data,URBN,"Urban Outfitters, Inc."
448000,2019,50302.982,12.733,154184.848,39.028,46.836,3950.6231,Estimated data,Estimated data,URBN,"Urban Outfitters, Inc."
424400,2019,47963.18186,20.83120454,56946.58407,24.73284496,154.6700196,2302.468,Derived from previous year,Derived from previous year,HAIN,"The Hain Celestial Group, Inc."
424400,2018,51785.17001,21.06999072,66899,27.21940101,158.9487572,2457.769,Derived from previous year,Exact Value from CDP,HAIN,"The Hain Celestial Group, Inc."
424400,2013,47020.00237,27.10586527,27213.32791,15.68780865,99.00672851,1734.68,Estimated data,Estimated data,HAIN,"The Hain Celestial Group, Inc."
424400,2014,51603.48589,23.9613885,39283.87191,18.24094052,101.6990763,2153.61,Estimate based on partial data disclosure in CDP,Estimated data,HAIN,"The Hain Celestial Group, Inc."
424400,2015,64911.58759,24.1433683,55130.10971,20.50522245,169.8199303,2688.588717,Derived from previous year,Estimated data,HAIN,"The Hain Celestial Group, Inc."
424400,2017,67645.67355,23.70944332,67628.29005,23.7033505,285.4487281,2853.111,Derived from previous year,Estimated data,HAIN,"The Hain Celestial Group, Inc."
424400,2016,69305.109,24.01945432,62572.53213,21.68610798,255.5505734,2885.374,Derived from previous year,Estimated data,HAIN,"The Hain Celestial Group, Inc."
812100,2016,5952.617873,21.68262537,14110.9764,51.39974065,3.142436039,274.534,Estimated data,Estimated data,MED,"Medifast, Inc."
812100,2017,6510.845376,21.59033229,16582.03593,54.98697098,3.624206695,301.563,Estimated data,Estimated data,MED,"Medifast, Inc."
812100,2018,11575.31701,23.10428682,26560.14866,53.01395134,5.832710673,501.003,Estimated data,Estimated data,MED,"Medifast, Inc."
812100,2019,16211.70294,22.71590162,34356.66646,48.14069553,7.962319994,713.672,Estimated data,Estimated data,MED,"Medifast, Inc."
339930,2019,6528.452078,10.90530858,11755.74217,19.63711986,16.18101867,598.649,Estimated data,Estimated data,JAKK,"JAKKS Pacific, Inc."
339930,2018,6292.533916,11.08211183,12278.87681,21.62497457,15.86803518,567.81,Estimated data,Estimated data,JAKK,"JAKKS Pacific, Inc."
339930,2017,6861.183228,11.19076844,13456.25183,21.947497,17.24666155,613.111,Estimated data,Estimated data,JAKK,"JAKKS Pacific, Inc."
339930,2016,8002.341055,11.32508786,14327.44816,20.2765176,18.71871509,706.603,Estimated data,Estimated data,JAKK,"JAKKS Pacific, Inc."
336300,2016,58032.22802,6.397485202,275967,30.42266098,292.1180835,9071.1,Value derived from data provided in CDP,Exact Value from CDP,BWA,BorgWarner Inc.
336300,2015,55949.1623,6.973422363,265972,33.15036395,233.6110048,8023.2,Value derived from data provided in CDP,Exact Value from CDP,BWA,BorgWarner Inc.
336300,2014,55569.33218,6.690988932,249132.125,29.99748648,237.1298051,8305.1,Exact Value from CDP,Exact Value from CDP,BWA,BorgWarner Inc.
336300,2013,86878.32933,11.68253359,155049.1108,20.84946223,214.468218,7436.6,Estimated data,Estimated data,BWA,BorgWarner Inc.
336300,2012,85195.91403,11.8604402,152046.5554,21.16696673,210.3150004,7183.2,Estimated data,Estimated data,BWA,BorgWarner Inc.
336300,2017,59441.74568,6.065917533,282044,28.78205586,336.253972,9799.3,Exact Value from CDP,Exact Value from CDP,BWA,BorgWarner Inc.
336300,2018,63885.055,6.067,289777.808,27.52,354.569,10529.6,Exact Value from CDP,Exact Value from CDP,BWA,BorgWarner Inc.
336300,2019,59414.205,5.843,266245.276,26.185,325.24,10168,Exact Value from CDP,Exact Value from CDP,BWA,BorgWarner Inc.
3122A0,2019,66083.62,36.681,37963.664,21.072,224.335,1801.593,Value derived from data provided in CDP,Value derived from data provided in CDP,PYYX,"Pyxus International, Inc."
3122A0,2018,13040.50315,7.064324667,17296.89325,9.370103918,132.5336113,1845.966,Estimated data,Estimated data,PYYX,"Pyxus International, Inc."
3122A0,2017,12950.04779,7.552149171,16307.0203,9.509852925,112.1031544,1714.75,Estimated data,Estimated data,PYYX,"Pyxus International, Inc."
3122A0,2016,15156.8352,7.958048337,16733.39746,8.785817361,115.3282166,1904.592,Estimated data,Estimated data,PYYX,"Pyxus International, Inc."
441000,2019,78.27290537,30.19205607,107.1612754,41.33511106,0.0283250471,2.5925,Estimated data,Estimated data,BLNK,Blink Charging Co.
424300,2019,1531.84,0.587,34910,13.377,20.064,2609.694,Exact Value from CDP,Value derived from data provided in CDP,GES,"Guess', Inc."
424300,2018,37762.4022,15.97560584,66153.6251,27.98667928,21.92321819,2363.754,Estimate used instead of disclosure - data does not cover global operations,Estimate used instead of disclosure - data does not cover global operations,GES,"Guess', Inc."
424300,2017,36243.0241,16.40424959,67783.89331,30.68021865,21.32621724,2209.368,Estimate used instead of disclosure - data does not cover global operations,Estimate used instead of disclosure - data does not cover global operations,GES,"Guess', Inc."
424300,2013,47587.00809,17.89920601,66263.13097,24.92397568,21.75039835,2658.61,Estimated data,Estimated data,GES,"Guess', Inc."
424300,2012,48927.90682,18.20207542,67803.64512,25.224195,22.27273598,2688.04,Estimated data,Estimated data,GES,"Guess', Inc."
424300,2016,18896.0254,8.572304634,56328.78125,25.55391742,19.17602632,2204.311,Estimate based on partial data disclosure in Environmental/CSR,Estimate based on partial data disclosure in Environmental/CSR,GES,"Guess', Inc."
424300,2015,40786.77074,16.87025943,67744.9946,28.02074334,19.73534463,2417.673,Estimated data,Estimated data,GES,"Guess', Inc."
33299B,2017,39086.01807,43.27561711,28131.88584,31.1473202,20.78802802,903.188,Estimated data,Estimated data,SWBI,"Smith & Wesson Brands, Inc."
33299B,2016,30931.82633,42.78805371,20802.33514,28.77590944,15.59435679,722.908,Estimated data,Estimated data,SWBI,"Smith & Wesson Brands, Inc."
33299B,2018,21176.95435,34.89652195,18623.98662,30.68960471,13.34076689,606.85,Estimated data,Estimated data,SWBI,"Smith & Wesson Brands, Inc."
33299B,2019,22274.44945,34.89777863,17787.81792,27.86849271,13.43149242,638.277,Estimated data,Estimated data,SWBI,"Smith & Wesson Brands, Inc."
336300,2019,1558.906958,11.99779392,3018.270248,23.22947129,3.815036228,129.9328,Estimated data,Estimated data,XPEL,"XPEL, Inc."
424400,2019,40136.48862,33.56519536,29071.09818,24.31147127,110.9898992,1195.777,Estimated data,Estimated data,CVGW,"Calavo Growers, Inc."
424400,2018,37248.40394,34.21183031,29305.94678,26.91686011,99.76021049,1088.758,Estimated data,Estimated data,CVGW,"Calavo Growers, Inc."
424400,2016,31455.99483,33.61836146,22478.97923,24.02424253,67.7002466,935.679,Estimated data,Estimated data,CVGW,"Calavo Growers, Inc."
424400,2017,36287.14039,33.73781024,28740.04022,26.72092683,88.79312951,1075.563,Estimated data,Estimated data,CVGW,"Calavo Growers, Inc."
424300,2016,6238.151337,23.96358046,5765.317311,22.14720961,3.644486164,260.318,Estimated data,Estimated data,RCKY,"Rocky Brands, Inc."
424300,2017,6203.46394,24.50054282,6189.514928,24.44545128,3.941202559,253.197,Estimated data,Estimated data,RCKY,"Rocky Brands, Inc."
424300,2018,5327.20318,21.081637,6120.67658,24.22169335,3.480576975,252.694,Estimated data,Estimated data,RCKY,"Rocky Brands, Inc."
424300,2019,5539.81416,20.48687228,6131.711568,22.67577723,3.609542869,270.408,Estimated data,Estimated data,RCKY,"Rocky Brands, Inc."
445000A,2019,17213.81072,10.47386052,67934.33769,41.33511106,42.18792259,1643.502,Estimated data,Estimated data,VLGE.A,"Village Super Market, Inc."
445000A,2018,17285.9658,10.72320406,73378.02222,45.51944133,41.79538362,1612.015,Estimated data,Estimated data,VLGE.A,"Village Super Market, Inc."
445000A,2017,16699.43078,10.4073921,74128.64589,46.19833419,40.05694471,1604.574,Estimated data,Estimated data,VLGE.A,"Village Super Market, Inc."
445000A,2016,17743.49258,10.85292627,69779.35377,42.68100988,37.46879529,1634.904,Estimated data,Estimated data,VLGE.A,"Village Super Market, Inc."
33221A,2016,22923.39106,38.68149868,13854.31974,23.37812277,18.3606626,592.619,Estimated data,Estimated data,LCUT,"Lifetime Brands, Inc."
33221A,2017,22069.70573,38.08562516,14663.46875,25.30470417,19.18560711,579.476,Estimated data,Estimated data,LCUT,"Lifetime Brands, Inc."
33221A,2018,26593.88538,37.74634497,17566.23787,24.93284697,22.37397227,704.542,Estimated data,Estimated data,LCUT,"Lifetime Brands, Inc."
33221A,2019,27562.67023,37.50523231,16638.85689,22.64091932,22.17529991,734.902,Estimated data,Estimated data,LCUT,"Lifetime Brands, Inc."
1113A0,2019,280912.1442,1638.946454,16537.41813,96.48547902,133.7564983,171.398,Estimated data,Estimated data,LMNR,Limoneira Company
1113A0,2018,209921.9124,1622.371649,13686.44981,105.7750851,98.42353205,129.392,Estimated data,Estimated data,LMNR,Limoneira Company
1113A0,2017,181135.5356,1493.174748,12990.8684,107.0890734,83.47432253,121.309,Estimated data,Estimated data,LMNR,Limoneira Company
1113A0,2016,156509.4938,1400.043777,11032.96101,98.69451384,70.60011105,111.789,Estimated data,Estimated data,LMNR,Limoneira Company
315230,2017,13831.65546,31.89229273,5562.619767,12.82599168,14.7264148,433.699,Estimated data,Estimated data,DEST.Q,Destination Maternity Corporation
315230,2016,16121.19349,32.32300054,5909.964138,11.84948088,15.86564464,498.753,Estimated data,Estimated data,DEST.Q,Destination Maternity Corporation
315230,2018,12357.45518,30.42157122,5133.445601,12.63751142,14.48886906,406.207,Estimated data,Estimated data,DEST.Q,Destination Maternity Corporation
315230,2019,11284.24359,29.40519502,4403.846117,11.4758205,13.51436319,383.75,Estimated data,Estimated data,DEST.Q,Destination Maternity Corporation
454000,2019,5875.643937,10.34258626,23482.55926,41.33511106,7.378336745,568.102,Estimated data,Estimated data,DLTH,Duluth Holdings Inc.
454000,2018,4749.800446,10.07494044,21460.00406,45.51944133,6.346883077,471.447,Estimated data,Estimated data,DLTH,Duluth Holdings Inc.
454000,2016,2976.587993,9.786353733,12981.72792,42.68100988,3.893347639,304.157,Estimated data,Estimated data,DLTH,Duluth Holdings Inc.
454000,2017,3697.871422,9.831731226,17375.93266,46.19833419,5.172580157,376.116,Estimated data,Estimated data,DLTH,Duluth Holdings Inc.
611A00,2013,58692.51667,23.49017056,282921.8588,113.2321989,90.88455745,2498.599,Estimated data,Estimated data,EDMC.Q,Education Management Corporation
611A00,2014,56124.39695,24.69463983,301751.2763,132.7700517,81.87611766,2272.736,Estimated data,Estimated data,EDMC.Q,Education Management Corporation
611A00,2012,65843.23425,23.84788889,317391.2329,114.9565471,101.9573456,2760.967,Estimated data,Estimated data,EDMC.Q,Education Management Corporation
